id	filename	tokens	lemmas
128120	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα τὸ ΖΘΗ τρίγωνον τῷ εἴδει.	δίδωμι ἄρα ὁ  τρίγωνος τῷ εἶδος .
128121	tlg1799.tlg007.First1K-grc1	καὶ ἐπεί ἐστιν, ὡς ἡ ΒΓ πρὸς τὴν ΑΕ, οὕτως ἡ ΖΗ πρὸς τὴν ΗΚ, ἴση δὲ ἡ ΗΚ τῇ ΘΛ, ἔστιν ἄρα ὡς ἡ ΒΓ πρὸς τὴν ΑΕ, οὕτως ἡ ΖΗ πρὸς τὴν ΘΛ.	καί ἐπεί εἰμί , ὡς ὁ  πρός ὁ  , οὕτως ὁ  πρός ὁ  , ἴσος δέ ὁ  ὁ  , εἰμί ἄρα ὡς ὁ  πρός ὁ  , οὕτως ὁ  πρός ὁ  .
128122	tlg1799.tlg007.First1K-grc1	καί ἐστιν ἴση ἡ ὑπὸ τῶν ΒΑΓ γωνία τῇ ὑπὸ τῶν ΖΘΗ ἰσογώνιον ἄρα ἐστὶ τὸ ΑΒΓ τρίγωνον τῷ ΘΖΗ τριγώνῳ.	καί εἰμί ἴσος ὁ ὑπό ὁ  γωνία ὁ ὑπό ὁ  ἰσογώνιος ἄρα εἰμί ὁ  τρίγωνος τῷ  τρίγωνος .
128123	tlg1799.tlg007.First1K-grc1	δέδοται δὲ τὸ ΘΖΗ τρίγωνον τῷ εἴδει·	δίδωμι δέ ὁ  τρίγωνος τῷ εἶδος ·
128124	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα καὶ τὸ ΑΒΓ τρίγωνον τῷ εἴδει.	δίδωμι ἄρα καί ὁ  τρίγωνος τῷ εἶδος .
128125	tlg1799.tlg007.First1K-grc1	πα΄.	.
128126	tlg1799.tlg007.First1K-grc1	Ἐὰν τρεῖς εὐθεῖαι ἀνάλογον οὖσαι τρισὶν εὐθείαις ἀνάλογον οὔσαις τὰς ἄκρας ἐν δεδομένῳ λόγῳ ἔχωσιν, καὶ τὰς μέσας ἐν δεδομένῳ λόγῳ ἕξουσιν·	εὐθύς  εἰμί  εὐθεῖα  εἰμί ὁ ἄκρα ἐν  λόγος ἔχω , καί ὁ μέση ἐν  λόγος  ·
128127	tlg1799.tlg007.First1K-grc1	καὶ ἐὰν ἡ ἄκρα πρὸς τὴν ἄκραν λόγον ἔχῃ δεδομένον, καὶ ἡ μέση πρὸς τὴν μέσην καὶ ἡ λοιπὴ ἄκρα πρὸς τὴν λοιπὴν ἄκραν λόγον ἔξει δεδομένον.	καί ἐάν ὁ ἄκρα πρός ὁ ἄκρα λόγος ἔχω δίδωμι , καί ὁ μέση πρός ὁ μέσος καί ὁ λοιπός ἄκρα πρός ὁ λοιπός ἄκρα λόγος  δίδωμι .
128128	tlg1799.tlg007.First1K-grc1	τρεῖς γὰρ εὐθεῖαι ἀνάλογον οὖσαι αἱΑ, Β,Γ τρι- σὶν εὐθείαις ἀνάλογον οὔσαις ταῖς∠,ΕΖ τὰς ἄκρας ἐν δεδομένῳ λόγῳ ἐχέτωσαν, καὶ ἔστω λόγος τῆς μὲν Α πρὸς τὴν ∠ δοθείς, τῆς δὲΓ πρὸς τὴνΖ λόγος δο- θείς·	γάρ εὐθύς  εἰμί ὁ Α ,  , Γ  -  εὐθεῖα   ὁ ∠ , Ε Ζ ὁ ἄκρα ἐν  λόγος  , καί εἰμί λόγος ὁ μέν  πρός ὁ  δίδωμι , ὁ δέ Γ πρός ὁ Ζ λόγος  -  ·
128129	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τῆς Β πρὸς τὴνΕ λόγος ἐστὶ δοθείς.	λέγω , ὅτι2 καί ὁ  πρός ὁ Ε λόγος εἰμί δίδωμι .
128130	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ λόγος ἐστὶ τῆς μὲν Α πρὸς τὴν ∠ δοθείς, τῆς δὲΓ πρὸς τὴνΖ δοθείς, λόγος ἄρα τοῦ ὑπὸ τῶν Α,Γ πρὸς τὸ ὑπὸ τῶν∠,Ζ δοθείς.	ἐπεί γάρ λόγος εἰμί ὁ μέν  πρός ὁ  δίδωμι , ὁ δέ Γ πρός ὁ Ζ δίδωμι , λόγος ἄρα ὁ ὑπό ὁ  , Γ πρός ὁ ὑπό ὁ ∠ , Ζ δίδωμι .
128131	tlg1799.tlg007.First1K-grc1	ἀλλὰ τῷ μὲν ὑπὸ τῶνΑ,Γ ἴσον ἐστὶ τὸ ἀπὸ τῆς Β, τῷ δὲ ὑπὸ τῶν∠,Ζ ἴσον ἐστὶ τὸ ἀπὸ τῆςΕ.	ἀλλά τῷ μέν ὑπό ὁ Α , Γ ἴσος εἰμί ὁ ἀπό ὁ  , τῷ δέ ὑπό ὁ ∠ , Ζ ἴσος εἰμί ὁ ἀπό ὁ Ε .
128132	tlg1799.tlg007.First1K-grc1	λόγος ἄρα ἐστὶ τοῦ ἀπὸ τῆς Β πρὸς τὸ ἀπὸ τῆς Ε δοθείς·	λόγος ἄρα εἰμί ὁ ἀπό ὁ  πρός ὁ ἀπό ὁ  δίδωμι ·
128133	tlg1799.tlg007.First1K-grc1	ὥστε καὶ τῆς Β πρὸς τὴνΕ λόγος ἐστὶ δοθείς.	ὡς καί ὁ  πρός ὁ Ε λόγος εἰμί δίδωμι .
128134	tlg1799.tlg007.First1K-grc1	ἔστω δὴ πάλιν τῆς μὲν Α πρὸς τὴν∠ λόγος δοθείς, τῆς δὲ Β πρὸς τὴνΕ λόγος δοθείς·	εἰμί δή πάλιν ὁ μέν  πρός ὁ ∠ λόγος δίδωμι , ὁ δέ  πρός ὁ Ε λόγος δίδωμι ·
128135	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ τῆςΓ πρὸς τὴνΖ λόγος ἐστὶ δοθείς.	λέγω , ὅτι2 καί ὁ Γ πρός ὁ Ζ λόγος εἰμί δίδωμι .
128136	tlg1799.tlg007.First1K-grc1	ἐπεὶ λόγος ἐστὶ τῆς μὲν Α πρὸς τὴν∠, τῆς δὲ Β πρὸς τὴν Ε δοθείς, λόγος ἐστὶ καὶ τοῦ ἀπὸ τῆς Β πρὸς τὸ ἀπὸ τῆς Ε δοθείς.	λόγος εἰμί ὁ μέν  πρός ὁ ∠ , ὁ δέ  πρός ὁ  δίδωμι , λόγος εἰμί καί ὁ ἀπό ὁ  πρός ὁ ἀπό ὁ  δίδωμι .
128137	tlg1799.tlg007.First1K-grc1	ἀλλὰ τῷ μὲν ἀπὸ τῆς Β ἴσον τὸ ὑπὸ τῶνΑ, Γ, τῷ δὲ ἀπὸ τῆς Ε ἴσον ἐστὶ τὸ ὑπὸ τῶν ∠,Ζ·	ἀλλά τῷ μέν ἀπό ὁ  ἴσος ὁ ὑπό ὁ Α ,  , τῷ δέ ἀπό ὁ  ἴσος εἰμί ὁ ὑπό ὁ  , Ζ ·
128138	tlg1799.tlg007.First1K-grc1	λόγος ἄρα ἐστὶ τοῦ ὑπὸ τῶν Α,Γ πρὸς τὸ ὑπὸ τῶν∠,Ζ δοθείς.	λόγος ἄρα εἰμί ὁ ὑπό ὁ  , Γ πρός ὁ ὑπό ὁ ∠ , Ζ δίδωμι .
128139	tlg1799.tlg007.First1K-grc1	καὶ μιᾶς πλευρᾶς τῆς Α πρὸς μίαν πλευρὰν τὴν∠ λόγος ἐστὶ δοθείς·	καί  πλευρά ὁ  πρός  πλευρά ὁ ∠ λόγος εἰμί δίδωμι ·
128140	tlg1799.tlg007.First1K-grc1	καὶ λοιπῆς ἄρα τῆς Γ πρὸς λοιπὴν τὴν λό ος ἐστὶ δοθείς.	καί  ἄρα ὁ  πρός λοιπός ὁ   εἰμί δίδωμι .
128141	tlg1799.tlg007.First1K-grc1	πβ΄.	.
128142	tlg1799.tlg007.First1K-grc1	Ἐὰν τέσσαρες εὐθεῖαι ἀνάλογον ὦσιν, ἔσται, ὡς ἡ πρώτη πρὸς ἣν ἡ δευτέρα λόγον ἔχει δεδομένον, οὕτως ἡ τρίτη πρὸς ἣν ἡ τετάρτη λόγον ἔχει δεδομένον.	τέσσαρες εὐθύς ἀνάλογος ὦσις , εἰμί , ὡς ὁ πρῶτος πρός ὅς ὁ δεύτερος λόγος ἔχω δίδωμι , οὕτως ὁ τρίτος πρός ὅς ὁ τέταρτος λόγος ἔχω δίδωμι .
128143	tlg1799.tlg007.First1K-grc1	ἔστωσαν τέσσαρες εὐθεῖαι ἀνάλογον αἱΑ, Β,Γ∠, ὡς ἡ Α πρὸς τὴν Β, οὕτως ἡ Γ πρὸς τὴν∠·	τέσσαρες εὐθύς  ὁ Α ,  , Γ ∠ , ὡς ὁ  πρός ὁ  , οὕτως ὁ  πρός ὁ ∠ ·
128144	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι ἐστίν, ὥς ἡ Α πρὸς ἣν ἡ Β λόγον ἔχει δεδομένον, οὕτως ἡΓ πρὸς ἣν ἡ ∠ λόγον ἔχει δεδομένον.	λέγω , ὅτι2 εἰμί , ὡς ὁ  πρός ὅς ὁ  λόγος ἔχω δίδωμι , οὕτως ὁ Γ πρός ὅς ὁ  λόγος ἔχω δίδωμι .
128145	tlg1799.tlg007.First1K-grc1	ἔστω γὰρ πρὸς ἣν ἡ Β λόγον ἔχει δεδομένον ἡΕ, καὶ πεποιήσθω, ὡς ἡ Β πρὸς τὴνΕ, οὕτως ἡ∠ πρὸς τὴνΖ.	εἰμί γάρ πρός ὅς ὁ  λόγος ἔχω δίδωμι ὁ Ε , καί  , ὡς ὁ  πρός ὁ Ε , οὕτως ὁ ∠ πρός ὁ Ζ .
128146	tlg1799.tlg007.First1K-grc1	λόγος δὲ τῆς πρὸς τὴν Ε δοθείς·	λόγος δέ ὁ πρός ὁ  δίδωμι ·
128147	tlg1799.tlg007.First1K-grc1	λόγος ἄρα καὶ τῆς∠ πρὸς τὴν Ζ ἐστι δοθείς.	λόγος ἄρα καί ὁ ∠ πρός ὁ  εἰμί δίδωμι .
128148	tlg1799.tlg007.First1K-grc1	καὶ ἐπεί ἐστιν, ὡς ἡ Α πρὸς τὴν Β, οὕτως ἡ Γ πρὸς τὴν∠, ἔστι δὲ καί, ὡς ἡ Β πρὸς τὴνΕ, οὕτως ἡ∠ πρὸς τὴνΖ, διʼ ἴσου ἄρα ἐστίν, ὡς ἡ Α πρὸς τὴνΕ, οὕτως ἡ πρὸς τὴνΖ.	καί ἐπεί εἰμί , ὡς ὁ  πρός ὁ  , οὕτως ὁ  πρός ὁ ∠ , εἰμί δέ καί , ὡς ὁ  πρός ὁ Ε , οὕτως ὁ ∠ πρός ὁ Ζ , διά ἰσόω ἄρα εἰμί , ὡς ὁ  πρός ὁ Ε , οὕτως ὁ πρός ὁ Ζ .
128149	tlg1799.tlg007.First1K-grc1	καί ἐστιν ἡ μὲν Ε πρὸς ἣν ἡ Β, λόγον ἔχει δεδομένον, ἡ δὲΖ πρὸς ἣν ἡ ∠·	καί εἰμί ὁ μέν  πρός ὅς ὁ  , λόγος ἔχω δίδωμι , ὁ δέ Ζ πρός ὅς ὁ  ·
128150	tlg1799.tlg007.First1K-grc1	ἔστιν ἄρα ὡς ἡ Α πρὸς ἣν ἡ Β λόγον ἔχει δεδομένον, οὕτως ἡΓ πρὸς ἣν ἡ ∠ λόγον ἔχει δεδομένον.	εἰμί ἄρα ὡς ὁ  πρός ὅς ὁ  λόγος ἔχω δίδωμι , οὕτως ὁ Γ πρός ὅς ὁ  λόγος ἔχω δίδωμι .
128151	tlg1799.tlg007.First1K-grc1	πγ΄.	.
128152	tlg1799.tlg007.First1K-grc1	Ἐὰν τέσσαρες εὐθεῖαι οὕτως ἔχωσι πρὸς ἀλλήλας, ὥστε τριῶν ληφθεισῶν ἐξ αὐτῶν ὁποιωνοῦν καὶ τε- τάρτης αὐταῖς προσληφθείσης ἀνάλογον, πρὸς ἣν ἡ λοιπὴ τῶν ἐξ ἀρχῆς τεσσάρων εὐθειῶν λόγον ἔχει δεδο- μένον, ἀνάλογον γίγνεσθαι τὰς τέσσαρας εὐθείας, ἔσται, ὡς ἡ τετάρτη πρὸς τὴν τρίτην, οὕτως ἡ δευτέρα πρὸς ἣν ἡ πρώτη λόγον ἔχει δεδομένον.	τέσσαρες εὐθύς οὕτως ἔχω πρός ἀλλήλων , ὥστε  λαμβάνω ἐκ αὐτός  καί τε -  αὐτός   , πρός ὅς ὁ λοιπός ὁ ἐκ ἀρχή τέσσαρες εὐθεῖα λόγος ἔχω  - μένω , ἀνάλογος γίγνομαι ὁ τέσσαρες εὐθύς , εἰμί , ὡς ὁ τέταρτος πρός ὁ τρίτος , οὕτως ὁ δεύτερος πρός ὅς ὁ πρῶτος λόγος ἔχω δίδωμι .
128153	tlg1799.tlg007.First1K-grc1	ἔστωσαν τέσσαρες εὐθεῖαι αἱΑ, Β,Γ,∠ οὕτως ἔχουσαι πρὸς ἀλλήλας, ὥστε τριῶν ληφθεισῶν ἐξ αὐτῶν ὁποιωνοῦν τῶνΑ, Β,Γ καὶ τετάρτης αὐταῖς προσ- ληφθείσης τῆςΕ, πρὸς ἣν ἡ ∠ λόγον ἔχει δεδομένον, ἀνάλογον εἶναι τὰςΑ, Β,Γ.	τέσσαρες εὐθύς ὁ Α ,  , Γ , ∠ οὕτως ἔχω πρός ἀλλήλων , ὥστε  λαμβάνω ἐκ αὐτός  ὁ Α ,  , Γ καί  αὐτός  - λαμβάνω ὁ Ε , πρός ὅς ὁ  λόγος ἔχω δίδωμι , ἀνάλογος εἰμί ὁ Α ,  , Γ .
128154	tlg1799.tlg007.First1K-grc1	Ε εὐθείας·	εὐθεῖα ·
128155	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι ἐστίν, ὡς ἡ∠ πρὸς τὴνΓ, οὕτως ἡ Β πρὸς ἣν ἡ Α λόγον ἔχει δεδομένον.	λέγω , ὅτι2 εἰμί , ὡς ὁ ∠ πρός ὁ Γ , οὕτως ὁ  πρός ὅς ὁ  λόγος ἔχω δίδωμι .
128156	tlg1799.tlg007.First1K-grc1	ἐπεὶ γάρ ἐστιν, ὡς ἡ Α πρὸς τὴν Β, οὕτως ἡ Γ πρὸς τὴνΕ, τὸ ἄρα ὑπὸ τῶνΑ, Ε ἴσον ἐστὶ τῷ ὑπὸ τῶν Β,Γ.	ἐπεί γάρ εἰμί , ὡς ὁ  πρός ὁ  , οὕτως ὁ  πρός ὁ Ε ,  ἄρα ὑπό ὁ Α ,  ἴσος εἰμί τῷ ὑπό ὁ  , Γ .
128157	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ λόγος ἐστὶ τῆς πρὸς τὴν∠.	καί ἐπεί λόγος εἰμί ὁ πρός ὁ ∠ .
128158	tlg1799.tlg007.First1K-grc1	δοθείς, λόγος ἄρα ἐστὶ καὶ τοῦ ὑπὸ τῶν Α,∠ πρὸς τὸ ὑπὸ τῶν Α,Ε δοθείς·	δίδωμι , λόγος ἄρα εἰμί καί ὁ ὑπό ὁ  , ∠ πρός ὁ ὑπό ὁ  , Ε δίδωμι ·
128159	tlg1799.tlg007.First1K-grc1	τῷ δὲ ὑπὸ τῶνΑ,Κ ἐστιν ἴσον τὸ ὑπὸ τῶν Β,Ι λόγος ἄρα καὶ τοῦ ὑπὸ τῶν∠,Α πρὸς τὸ ὑπὸ τῶν Β,Γ ἐστι δοθείς.	τῷ δέ ὑπό ὁ Α , Κ εἰμί ἴσος ὁ ὑπό ὁ  , Ι λόγος ἄρα καί ὁ ὑπό ὁ ∠ , Α πρός ὁ ὑπό ὁ  , Γ εἰμί δίδωμι .
128160	tlg1799.tlg007.First1K-grc1	ἔστιν ἄρα ὡς ἡ ∠ πρὸς τὴνΓ.	εἰμί ἄρα ὡς ὁ  πρός ὁ Γ .
128161	tlg1799.tlg007.First1K-grc1	οὕτως ἡ Β πρὸς ἣν ἡ Α λόγον ἔχει δεδομένον.	οὕτως ὁ  πρός ὅς ὁ  λόγος ἔχω δίδωμι .
128162	tlg1799.tlg007.First1K-grc1	πδ΄.	.
128163	tlg1799.tlg007.First1K-grc1	Ἐὰν δύο εὐθεῖαι δοθὲν χωρίον περιέχωσιν ἐν δεδο- μένῃ γωνίᾳ, ἡ δὲ ἑτέρα τῆς ἑτέρας δοθείσῃ μείζων ᾗ, καὶ ἑκατέρα αὐτῶν ἔσται δοθεῖσα.	γε εὐθύς  χωρίον  ἐν  -  γωνία , ὁ δέ ἕτερος ὁ ἕτερος  μέγας ὅς , καί  αὐτός  δίδωμι .
128164	tlg1799.tlg007.First1K-grc1	δύο γὰρ εὐθεῖαι αἱ ΑΒ, ΒΓ δοθὲν χωρίον περι- εχέτωσαν τὸ ΑΓ ἐν δεδομένῃ γωνίᾳ τῇ ὑπὸ τῶν ΑΒΓ ἡ δὲ ΓΒ τῆς ΒΑ δοθείσῃ μείζων ἔστω·	γε γάρ εὐθύς ὁ  ,   χωρίον  -  ὁ  ἐν  γωνία ὁ ὑπό ὁ  ὁ δέ  ὁ   μέγας εἰμί ·
128165	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι δοθεῖσά ἐστιν ἑκατέρα τῶν ΒΑ, ΒΓ.	λέγω , ὅτι2  εἰμί  ὁ  ,  .
128166	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ ἡ ΒΓ τῆς ΒΑ δοθείσῃ μείζων ἐστιν, ἔστω ἡ δοθεῖσα ἡ ∠Γ·	ἐπεί γάρ ὁ  ὁ   μέγας εἰμί , εἰμί ὁ δίδωμι ὁ  ·
128167	tlg1799.tlg007.First1K-grc1	λοιπὴ ἄρα ἡ ∠Β τῇ ΒΑ ἴση ἐστίν.	λοιπός ἄρα ὁ  ὁ  ἴσος εἰμί .
128168	tlg1799.tlg007.First1K-grc1	καὶ συμπεπληρώσθω τὸ Α∠.	καί  ὁ  .
128169	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ ἴση ἐστὶν ἡ ΑΒ τῇ∠Β, λόγος ἄρα ἐστὶ τῆς ΑΒ πρὸς τὴν Β∠ δοθείς·	καί ἐπεί ἴσος εἰμί ὁ  ὁ ∠Β , λόγος ἄρα εἰμί ὁ  πρός ὁ  δίδωμι ·
128170	tlg1799.tlg007.First1K-grc1	δοθεῖσα δὲ καὶ ἡ ὑπὸ τῶν ΑΒ∠ γωνία·	δίδωμι δέ καί ὁ ὑπό ὁ   ·
128171	tlg1799.tlg007.First1K-grc1	δέδοται ἄρα τὸ Α∠ τῷ εἴδει.	δίδωμι ἄρα ὁ  τῷ εἶδος .
128172	tlg1799.tlg007.First1K-grc1	ἐπεὶ οὖν τὸ ΑΓ δοθὲν παρὰ δοθεῖσαν τὴν ∠Γ παραβέβληται ὑπερ- βάλλον εἴδει δεδομένῳ τῷ Α∠, δέδοται ἄρα τὸ πλάτος τῆς ὑπερβολῆς·	ἐπεί οὖν ὁ  δίδωμι παρά δίδωμι ὁ    - βάλλω εἶδος  τῷ  , δίδωμι ἄρα ὁ πλάτος ὁ ὑπερβολή ·
128173	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἡ Β∠.	δίδωμι ἄρα εἰμί ὁ  .
128174	tlg1799.tlg007.First1K-grc1	ἀλλὰ καὶ ἡ ∠Γ·	ἀλλά καί ὁ  ·
128175	tlg1799.tlg007.First1K-grc1	καὶ ὅλη ἄρα ἡ ΒΓ δοθεῖσά ἐστιν.	καί ὅλος ἄρα ὁ   εἰμί .
128176	tlg1799.tlg007.First1K-grc1	ἔστι δὲ καὶ ἡ ΑΒ δοθεῖσα·	εἰμί δέ καί ὁ  δίδωμι ·
128177	tlg1799.tlg007.First1K-grc1	ἑκατέρα ἄρα τῶν ΑΒ, ΒΓ δο- θεῖσά ἐστιν.	ἄρα ὁ  ,   -  εἰμί .
128178	tlg1799.tlg007.First1K-grc1	πε΄.	.
128179	tlg1799.tlg007.First1K-grc1	Ἐὰν δύο εὐθεῖαι δοθὲν χωρίον περιέχωσιν ἐν δεδο- μένῃ γωνίᾳ, δὲ συναμφότερος δοθεῖσα, καὶ ἑκατέρα αὐτῶν ἔσται δοθεῖσα.	γε εὐθύς  χωρίον  ἐν  -  γωνία , δέ  δίδωμι , καί  αὐτός  δίδωμι .
128180	tlg1799.tlg007.First1K-grc1	δύο γὰρ εὐθεῖαι αἱ ΑΒ, ΒΓ δοθὲν χωρίον περι- εχέτωσαν τὸ ΑΓ ἐν δεδομένῃ γωνίᾳ τῇ ὑπὸ τῶν ΑΒΓ, καὶ ἔστω συναμφότερος ἡ ΑΒΓ δοθεῖσα·	γε γάρ εὐθύς ὁ  ,   χωρίον  -  ὁ  ἐν  γωνία ὁ ὑπό ὁ  , καί εἰμί  ὁ  δίδωμι ·
128181	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ ἑκατέρα τῶν ΑΒ, ΒΓ ἐστι δοθεῖσα.	λέγω , ὅτι2 καί  ὁ  ,  εἰμί δίδωμι .
128182	tlg1799.tlg007.First1K-grc1	διήχθω γὰρ ἡ ΓΒ ἐπὶ τὸ∠, καὶ κείσθω τῇ ΑΒ ἴση ἡ Β∠, καὶ διὰ τοῦ ∠ τῇ ΒΑ παράλληλος ἤχθω ἡ ∠Ε, καὶ συμπεπληρώσθω τὸ Α∠.	γάρ ὁ  ἐπί ὁ ∠ , καί κεῖμαι ὁ  ἴσος ὁ  , καί διά ὁ  ὁ  παράλληλος ἄγω ὁ  , καί  ὁ  .
128183	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ ἴση ἐστὶν ἡ ∠Β τῇ ΒΑ, καί ἐστι δοθεῖσα ἡ ὑπὸ ΑΒ∠ γωνία, ἐπεὶ καὶ ἡ ἐφεξῆς αὐτῇ δοθεῖσά ἐστιν, δέδοται ἄρα τὸ ΕΒ τῷ εἴδει.	καί ἐπεί ἴσος εἰμί ὁ  ὁ  , καί εἰμί δίδωμι ὁ ὑπό   , ἐπεί καί ὁ ἐφεξῆς αὐτός  εἰμί , δίδωμι ἄρα ὁ  τῷ εἶδος .
128184	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ δοθεῖσά ἐστι συν- αμφότερος ἡ ΑΒΓ, ἴση δὲ ἡ ΑΒ τῇ Β∠, δοθεῖσα ἄρα ἐστὶν ἡ ∠Γ.	καί ἐπεί  εἰμί  -  ὁ  , ἴσος δέ ὁ  ὁ  ∠ , δίδωμι ἄρα εἰμί ὁ  .
128185	tlg1799.tlg007.First1K-grc1	ἐπεὶ οὖν δοθὲν τὸ ΑΓ παρὰ δο- θεῖσαν τὴν ∠Γ παραβέβληται ἐλλεῖπον εἴδει δεδομένῳ τῷ ΕΒ, δέδοται τὰ πλάτη τοῦ ἐλλείμματος·	ἐπεί οὖν δίδωμι ὁ  παρά  -  ὁ   ἐλλείπω εἶδος  τῷ  , δίδωμι ὁ πλάτος ὁ  ·
128186	tlg1799.tlg007.First1K-grc1	δοθεῖσαι ἄρα εἰσὶν αἱ ΑΒ, Β∠.	ἄρα εἰμί ὁ  ,  .
128187	tlg1799.tlg007.First1K-grc1	ἀλλὰ καὶ συναμφότερος ἡ ΑΒΓ δοθεῖσά ἐστιν·	ἀλλά καί  ὁ   εἰμί ·
128188	tlg1799.tlg007.First1K-grc1	καὶ λοιπὴ ἄρα ἡ ΒΓ δοθεῖσά ἐστιν·	καί λοιπός ἄρα ὁ   εἰμί ·
128189	tlg1799.tlg007.First1K-grc1	δοθεῖσα ἄρα ἐστὶν ἑκαέρα τῶν ΑΒ, ΒΓ.	δίδωμι ἄρα εἰμί  ὁ  ,  .
128190	tlg1799.tlg007.First1K-grc1	πς΄.	.
128191	tlg1799.tlg007.First1K-grc1	Ἐὰν δύο εὐθεῖαι δοθὲν χωρίον περιέχωσιν ἐν δεδο.	γε εὐθύς  χωρίον  ἐν  .
128192	tlg1799.tlg007.First1K-grc1	μένῃ γωνίᾳ, δύνηται δὲ ἡ ἑτέρα τῆς ἑτέρας δοθέντι μεῖζον ἢ ἐν λόγῳ, καὶ ἑκατέρα αὐτῶν ἔσται δοθεῖσα.	γωνία ,  δέ ὁ ἕτερος ὁ ἕτερος δίδωμι μέγας ἤ ἐν λόγος , καί  αὐτός  δίδωμι .
128193	tlg1799.tlg007.First1K-grc1	δύο γὰρ εὐθεῖαι αἱ ΑΒ, ΒΓ δοθὲν χωρίον περι- εχέτωσαν τὸ ΑΓ ἐν δεδομένῃ γωνίᾳ τῇ ὑπὸ τῶν ΑΒΓ τὸ δὲ ἀπὸ τῆς ΓΒ τοῦ ἀπὸ τῆς ΒΑ δοθέντι μεῖζον ἔστω ἢ ἐν λόγῳ·	γε γάρ εὐθύς ὁ  ,   χωρίον  -  ὁ  ἐν  γωνία ὁ ὑπό ὁ  ὁ δέ ἀπό ὁ  ὁ ἀπό ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ·
128194	tlg1799.tlg007.First1K-grc1	λέγω, ὅτι καὶ ἑκατέρα τῶν ΑΒ, ΒΓ ἐστι δοθεῖσα.	λέγω , ὅτι2 καί  ὁ  ,  εἰμί δίδωμι .
128195	tlg1799.tlg007.First1K-grc1	ἐπεὶ γὰρ τὸ ἀπὸ τῆς ΓΒ τοῦ ἀπὸ τῆς ΒΑ δοθέντι μεῖζόν ἐστιν ἢ ἐν λόγῳ, ἀφῃρήσθω τὸ δοθὲν τὸ ὑπὸ τῶν ΓΒ∠ λοιποῦ ἄρα τοῦ ὑπὸ τῶν ∠ΓΒ πρὸς τὸ ἀπὸ τῆς ΑΒ λόγος ἐστὶ δοθείς.	ἐπεί γάρ ὁ ἀπό ὁ  ὁ ἀπό ὁ  δίδωμι μέγας εἰμί ἤ ἐν λόγος ,  ὁ  ὁ ὑπό ὁ   ἄρα ὁ ὑπό ὁ  πρός ὁ ἀπό ὁ  λόγος εἰμί δίδωμι .
128196	tlg1799.tlg007.First1K-grc1	καὶ ἐπεὶ δοθέν ἐστι τὸ ὑπὸ τῶν ΑΒΓ, ἔστι δὲ καὶ τὸ ὑπὸ τῶν ΓΒ, Β∠ δοθέν, λόγος ἄρα ἐστὶ τοῦ ὑπὸ τῶν ΑΒ, ΒΓ πρὸς τὸ ὑπὸ τῶν ΓΒ∠ δοθείς.	καί ἐπεί  εἰμί ὁ ὑπό ὁ  , εἰμί δέ καί ὁ ὑπό ὁ  ,   , λόγος ἄρα εἰμί ὁ ὑπό ὁ  ,  πρός ὁ ὑπό ὁ  δίδωμι .
128197	tlg1799.tlg007.First1K-grc1	ὡς δὲ τὸ ὑπὸ τῶν ΑΒΓ πρὸς τὸ ὑπὸ τῶν ΓΒ, Β∠, οὕτως ἡ ΑΒ πρὸς τὴν Β∠ ὥστε καὶ τῆς ΑΒ πρὸς τὴν Β∠ λόγος ἐστὶ δοθείς·	ὡς δέ ὁ ὑπό ὁ  πρός ὁ ὑπό ὁ  ,  , οὕτως ὁ  πρός ὁ  ὥστε καί ὁ  πρός ὁ  λόγος εἰμί δίδωμι ·
128198	tlg1799.tlg007.First1K-grc1	ὥστε καὶ τοῦ ἀπὸ τῆς ΑΒ πρὸς τὸ ἀπὸ τῆς Β∠ λόγος ἐστὶ δοθείς.	ὡς καί ὁ ἀπό ὁ  πρός ὁ ἀπό ὁ  λόγος εἰμί δίδωμι .
128199	tlg1799.tlg007.First1K-grc1	τοῦ δὲ ἀπὸ τῆς ΑΒ πρὸς τὸ ὑπὸ τῶν ΒΓ∠ λόγος ἐστὶ δοθείς·	ὁ δέ ἀπό ὁ  πρός ὁ ὑπό ὁ  λόγος εἰμί δίδωμι ·
